experiment_id,dataset,model_name,training_strategy,head_type,learning_rate,batch_size,weight_decay,epochs,frozen_epochs,patience,seed,epoch,phase,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5,epoch_time,trainable_parameters
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,9,train_val,1.091817652829488,60.87555555555556,96.29333333333334,1.0748493653297424,61.34,96.24,37.01468610000302,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,10,train_val,1.0650819313261244,61.86,96.5111111111111,1.042725564098358,62.38,96.52,37.211347799995565,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,11,train_val,1.0380441120783488,63.00888888888889,96.66888888888889,1.0714361983299254,62.92,96.02,37.46352599999955,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,12,train_val,1.0198258370399476,63.63555555555556,96.74666666666668,1.0480731776237489,63.04,96.46,36.95038390000264,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,13,train_val,1.000945425584581,64.25333333333333,96.96,1.0060951992034912,63.02,96.94,37.07783919999929,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,14,train_val,0.983159630203247,65.00444444444445,96.97333333333331,1.0004135950088502,63.38,97.02,36.94707650000055,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,15,train_val,0.9597406453768412,65.90222222222222,97.24666666666668,0.9855408755302428,64.82,97.04,37.015502299997024,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,16,train_val,0.9438757512198556,66.06,97.34222222222222,1.0259311906814574,63.3,96.86,37.29004429999623,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,17,train_val,0.9314207569758096,66.71111111111111,97.44,0.9421511445999146,66.18,97.26,37.08943990000262,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,18,train_val,0.9135256577597723,67.38222222222223,97.55777777777776,0.9295801380634308,66.32,97.46,37.05306729999575,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,19,train_val,0.8859769815233018,68.27111111111111,97.64444444444445,0.8888729906082153,68.22,97.66,37.24656799999502,5489482
cifar10_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed7,cifar10,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,7,20,train_val,0.8803251389609443,68.66222222222223,97.62666666666668,0.9256232785701752,67.44,97.5,37.139997800004494,5489482
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,1,train_val,3.964416708628336,8.995555555555555,28.06888888888889,3.610035830688477,12.74,38.3,26.39463750000141,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,2,train_val,3.567694110488892,14.362222222222222,39.99111111111111,3.313758180236817,19.36,46.8,26.651947499995003,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,3,train_val,3.3491522937350804,18.466666666666665,45.888888888888886,3.102063311767578,22.58,51.62,26.53889239999989,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,4,train_val,3.163744532182481,21.74222222222222,51.00222222222222,2.8837486095428466,26.08,57.58,26.58892410000408,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,5,train_val,3.029497932179769,24.313333333333333,54.63333333333333,2.755740600204468,29.54,60.96,26.473301699996227,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,6,train_val,2.909192874611749,26.288888888888888,57.7,2.634478837585449,32.48,63.34,26.22207299999718,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,7,train_val,2.8168446199205186,28.27555555555556,59.81777777777778,2.5569102005004885,33.58,65.66,26.25937310000154,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,8,train_val,2.7309429179721407,30.07555555555556,62.25555555555555,2.442476817703247,36.0,68.52,26.570168499994907,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,9,train_val,2.66333213818868,31.45555555555556,63.77333333333333,2.338815634155273,38.48,70.7,26.325850000001083,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,10,train_val,2.5936670024871824,33.062222222222225,65.26666666666667,2.3213568000793456,39.64,70.42,26.343181899996125,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,11,train_val,2.5415590744654337,33.93555555555555,66.58222222222223,2.2400532371521,41.18,72.24,26.335816399994656,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,12,train_val,2.496505718231201,34.93555555555555,67.46666666666667,2.19164159488678,41.62,73.3,27.38420739999856,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,13,train_val,2.443597649002075,36.257777777777775,68.56222222222222,2.1635101638793945,43.1,74.36,26.39658380000037,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,14,train_val,2.4065073170979816,36.897777777777776,69.35777777777778,2.0979096454620363,44.78,75.58,26.436709800000244,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,15,train_val,2.3736104921129013,37.86,70.03555555555556,2.061349039840698,44.74,76.18,26.81259819999832,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,16,train_val,2.3441708409203423,38.27333333333333,70.61555555555556,2.073614789009094,45.7,75.84,26.354339299999992,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,17,train_val,2.315203505282932,39.08222222222222,71.33111111111111,2.02622591381073,46.8,76.68,26.67889510000532,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,18,train_val,2.282524532932705,39.626666666666665,72.05333333333333,1.976492978858948,47.6,77.66,26.647897400005604,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,19,train_val,2.255221045006646,40.284444444444446,72.6,1.9599265884399413,47.4,78.1,26.4167263000054,152964
cifar100_small_cnn_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,small_cnn,full_training,linear,0.001,64,0.0001,20,0,5,42,20,train_val,2.2385924363242253,40.48222222222222,72.89777777777778,1.9271203172683715,48.22,78.96,26.124434999997906,152964
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,1,train_val,3.0716910327911378,24.88888888888889,53.72,2.264394301223755,40.04,72.24,49.04763500000263,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,2,train_val,2.184457162051731,41.48222222222222,74.17777777777778,1.960013666152954,47.42,78.38,49.1405522999994,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,3,train_val,1.906785570102268,47.82888888888889,79.16444444444444,1.867857898521424,49.32,79.58,49.11187600000267,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,4,train_val,1.742972804684109,51.355555555555554,82.26444444444445,1.733982594871521,52.18,82.06,49.05764809999528,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,5,train_val,1.6060977479722764,54.72666666666667,84.50222222222222,1.7235615804672242,53.42,82.64,49.14877390000038,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,6,train_val,1.5005008733537462,57.24444444444445,86.10444444444444,1.6652321826934815,54.62,83.72,49.21990460000234,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,7,train_val,1.4186284184349909,59.34222222222222,87.49333333333334,1.6512078170776368,55.58,84.5,49.10660569999891,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,8,train_val,1.346363616540697,60.88444444444445,88.66888888888889,1.704482689666748,55.4,83.9,49.170712799998,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,9,train_val,1.2777297517140709,62.09333333333333,89.57111111111111,1.6614067504882812,56.32,84.5,48.97816109999985,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,10,train_val,1.2271989098442926,64.08,90.32222222222222,1.6238661880493164,57.76,84.64,49.11268220000056,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,11,train_val,1.160118461312188,65.82888888888888,91.18888888888888,1.6696985694885254,56.7,84.18,49.12665760000528,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,12,train_val,1.1076336120181614,66.8711111111111,91.99333333333334,1.651418324279785,57.94,84.5,48.93410379999841,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,13,train_val,1.050559663687812,68.60666666666667,92.77777777777776,1.6556323219299316,57.64,84.92,49.16282540000248,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,14,train_val,1.0136936837938098,69.39555555555556,93.23333333333332,1.6808346084594727,57.68,84.98,48.95028170000296,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,15,train_val,0.974577828640408,70.48444444444445,93.67333333333332,1.666675553894043,58.14,84.78,48.94103539999924,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,16,train_val,0.9193456641144224,71.84666666666666,94.40222222222222,1.7134571643829346,58.2,84.2,49.11874640000315,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,17,train_val,0.8803062076144749,73.20444444444445,94.85777777777778,1.7344341857910155,58.48,84.86,50.45390909999696,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,18,train_val,0.856933119667901,73.66666666666667,95.20444444444443,1.739204014015198,58.5,85.24,49.98596149999503,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,19,train_val,0.8202601253509522,74.65555555555555,95.59333333333332,1.7368744037628174,58.58,84.72,50.02974090000498,11227812
cifar100_resnet18_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,resnet18,full_training,linear,0.001,64,0.0001,20,0,5,42,20,train_val,0.781206343905131,75.52,96.03555555555556,1.7953926216125489,58.86,85.44,50.104373200003465,11227812
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,1,train_val,3.977089472791884,8.753333333333334,26.886666666666667,3.664331188583374,13.68,37.36,37.57280960000208,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,2,train_val,3.4497490599314373,16.904444444444444,43.21333333333333,3.302367021560669,18.82,47.24,37.26505990000442,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,3,train_val,3.1849793350219726,21.746666666666663,50.29111111111112,3.177748580169678,21.92,51.96,37.35360480000236,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,4,train_val,3.010584235042996,24.826666666666668,55.04222222222222,2.9581305892944334,27.12,56.72,37.12966599999345,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,5,train_val,2.8741409140692817,27.79777777777777,58.28888888888889,2.859137885284424,28.5,59.22,37.30075290000241,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,6,train_val,2.7567336327022978,30.004444444444445,61.16222222222222,2.7941259033203125,31.22,60.74,37.233486999997695,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,7,train_val,2.647634295103285,32.15555555555556,63.504444444444445,2.674043087005616,32.16,63.74,37.035532000001695,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,8,train_val,2.560979355536567,33.946666666666665,65.60444444444444,2.614352066421509,33.74,64.74,37.136403299999074,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,9,train_val,2.473355716578166,35.88,67.54222222222222,2.552644651412964,34.98,65.94,37.17929580000055,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,10,train_val,2.386819640265571,37.57555555555555,69.34666666666666,2.500840757751465,36.46,66.82,36.915056599995296,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,11,train_val,2.3166509556664363,38.94222222222222,70.90444444444445,2.500607006072998,36.24,67.82,37.23269219999929,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,12,train_val,2.246018521202936,40.18666666666667,72.43111111111111,2.456823195266724,37.74,68.04,36.94727000000421,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,13,train_val,2.174022334882948,42.406666666666666,73.85777777777778,2.410795597076416,39.14,69.34,37.09590780000144,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,14,train_val,2.1041729947831898,43.66,75.15777777777778,2.422946253204345,39.02,69.68,37.15797900000325,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,15,train_val,2.0412958088556925,45.184444444444445,76.45333333333333,2.3792384140014646,39.38,69.88,36.83855820000463,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,16,train_val,1.963836977757348,46.81111111111111,78.04,2.364750074005127,40.44,70.5,37.02255270000023,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,17,train_val,1.9016764589097763,47.92444444444445,79.28444444444445,2.349914582061768,41.32,71.08,37.19361670000217,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,18,train_val,1.8411425519095528,49.42888888888889,80.42888888888889,2.3614108520507813,40.94,70.88,37.389691700002,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,19,train_val,1.7673597822825111,51.01777777777778,81.63555555555556,2.3275345596313475,41.58,72.14,36.885494299996935,5506852
cifar100_vit_tiny_full_training_linear_lr0p001_bs64_wd0p0001_seed42,cifar100,vit_tiny,full_training,linear,0.001,64,0.0001,20,0,5,42,20,train_val,1.7055519477950205,52.54222222222222,82.58666666666667,2.3391454746246336,42.96,72.2,37.09833220000292,5506852
cifar10_resnet18_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,head_only,linear,0.001,64,0.0001,20,0,5,42,1,train_val,1.8581327799903025,35.47555555555556,83.29333333333334,1.7650640941619873,39.26,86.5,26.186816499997803,5130
cifar10_resnet18_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,head_only,linear,0.001,64,0.0001,20,0,5,42,2,train_val,1.7306870301564534,40.38444444444445,87.16888888888889,1.7497914196014404,40.7,86.1,26.22101539999857,5130
cifar10_resnet18_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,head_only,linear,0.001,64,0.0001,20,0,5,42,3,train_val,1.719587638812595,40.49777777777778,87.34444444444445,1.7254512964248658,41.4,86.7,26.17824429999746,5130
cifar10_resnet18_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,head_only,linear,0.001,64,0.0001,20,0,5,42,4,train_val,1.7121552143096923,40.986666666666665,87.3711111111111,1.7424189079284669,40.26,86.38,26.126621099996555,5130
cifar10_resnet18_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,head_only,linear,0.001,64,0.0001,20,0,5,42,5,train_val,1.7079435234281752,41.05777777777778,87.66222222222223,1.733500408554077,40.78,86.76,26.08832419999817,5130
cifar10_resnet18_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,head_only,linear,0.001,64,0.0001,20,0,5,42,6,train_val,1.7151238059573704,40.62222222222222,87.44444444444444,1.7335957378387452,40.64,86.22,26.00494439999602,5130
cifar10_resnet18_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,head_only,linear,0.001,64,0.0001,20,0,5,42,7,train_val,1.7092979333665637,40.98888888888889,87.40666666666667,1.743717377281189,40.0,86.64,25.90149229999952,5130
cifar10_resnet18_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,head_only,linear,0.001,64,0.0001,20,0,5,42,8,train_val,1.7110519210603503,40.72666666666667,87.53777777777778,1.7498926265716552,40.26,86.22,26.08321640000213,5130
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,1,train_val,1.903963881895277,31.42888888888889,81.38222222222223,1.7800846141815183,36.02,85.34,26.856293800003183,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,2,train_val,1.7469773367987738,37.25333333333333,86.2,1.7620733583450316,36.58,86.1,27.00675250000495,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,3,train_val,1.7189867455800374,38.34888888888889,86.87555555555555,1.7472867008209227,37.46,86.86,27.13711570000305,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,4,train_val,1.7044961100260416,38.44222222222222,87.10222222222222,1.7246885683059692,38.72,86.74,27.00381070000003,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,5,train_val,1.697443206384447,39.25333333333333,87.47111111111111,1.7225196016311646,38.7,86.86,27.18899740000052,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,6,train_val,1.6908634131325615,39.24,87.52222222222223,1.714071880340576,39.26,87.46,26.578404100000625,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,7,train_val,1.686949075020684,39.31555555555556,87.68222222222222,1.7059562559127808,39.44,87.76,27.04071129999648,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,8,train_val,1.68360911954244,39.67777777777778,87.78888888888889,1.7161338283538818,39.04,87.5,26.770501600003627,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,9,train_val,1.680720058992174,39.92444444444445,87.96888888888888,1.7085476066589356,38.94,87.66,26.94413770000392,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,10,train_val,1.675293651453654,40.17333333333333,87.88222222222223,1.7067063386917114,39.5,87.76,26.808372899999085,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,11,train_val,1.6795520675871107,39.81333333333333,87.77777777777777,1.7100408172607422,39.38,87.68,27.04729850000149,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,12,train_val,1.6723483288447063,39.922222222222224,87.99555555555555,1.7059537826538087,39.26,87.78,26.76579099999799,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,13,train_val,1.6788063771777684,39.97555555555556,87.82666666666667,1.7111240871429445,38.58,88.04,26.76618949999829,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,14,train_val,1.675657880528768,39.644444444444446,87.86888888888889,1.7028278036117557,39.4,87.94,26.94080209999811,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,15,train_val,1.6772757331000434,39.98222222222222,87.91555555555556,1.697087211227417,39.7,87.6,26.97409139999945,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,16,train_val,1.6666797668245104,40.15777777777778,88.25777777777778,1.702087106704712,39.84,87.42,26.67424349999783,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,17,train_val,1.676392018000285,39.70222222222223,87.97111111111111,1.700628136062622,39.98,87.1,28.58070630000293,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,18,train_val,1.6748524075190223,40.37555555555556,87.94,1.697988049507141,40.48,87.52,27.30528860000049,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,19,train_val,1.682135122087267,39.63111111111111,87.76222222222222,1.6895709939956665,39.92,87.98,26.895351899998783,1930
cifar10_vit_tiny_head_only_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,vit_tiny,head_only,linear,0.001,64,0.0001,20,0,5,42,20,train_val,1.6762394016901652,39.92888888888889,87.92444444444445,1.693542102432251,39.9,87.82,26.56189969999832,1930
cifar10_resnet18_freeze_then_unfreeze_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,freeze_then_unfreeze,linear,0.001,64,0.0001,20,3,5,42,1,train_val,1.8581327799903025,35.47555555555556,83.29333333333334,1.7650640941619873,39.26,86.5,26.1242917999989,5130
cifar10_resnet18_freeze_then_unfreeze_linear_lr0p001_bs64_wd0p0001_seed42,cifar10,resnet18,freeze_then_unfreeze,linear,0.001,64,0.0001,20,3,5,42,2,train_val,1.7306870301564534,40.38444444444445,87.16888888888889,1.7497914196014404,40.7,86.1,26.10031490000256,5130
